,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
4308,TwitterX,200.90664,0.61905,-95.32100,-1.05398,230.84597,-123.45880,Q3,0.06649,0.93904,11.93379,0.77076,True,956.87271
4309,SpaceX,199.30535,-0.45625,-99.72705,-1.05892,229.23456,-120.42933,EBIT/Wh,-0.91248,0.81980,11.93154,0.66617,True,946.66320
4310,Tesla,199.70298,-0.05040,-100.61668,-1.04598,229.65474,-122.90388,EBIT/Wh,-0.40702,-1.04092,9.10727,-0.37221,True,948.20656
4311,TwitterX,199.73208,-0.30976,-103.20330,-1.05841,229.66510,-121.29892,EBIT/Wh,-0.78874,-0.57890,8.52329,1.22742,True,947.05877
4312,SpaceX,199.90507,0.94767,-103.36377,-1.04400,229.85716,-119.98328,EBIT/Wh,-0.17608,0.08173,10.58394,-3.30770,True,947.84345
4313,Tesla,198.53108,0.38401,-98.50257,-1.04802,228.47933,-121.99475,AI,2.68327,-0.57187,14.11182,-4.29741,True,943.40413
4314,SpaceX,200.44413,-0.61646,-104.36919,-1.05534,230.37964,-121.77350,Q3,-0.25558,-0.70582,10.49812,5.00883,True,950.03608
4315,TwitterX,199.63420,0.07259,-98.62612,-1.05833,229.56149,-124.24821,EBIT/Wh,0.99382,1.88593,11.32692,1.22538,True,948.85795
4316,SpaceX,198.45959,-0.48334,-97.05175,-1.06905,228.36994,-120.05694,AI,-0.19681,1.09034,11.93592,7.75077,True,943.77208
4317,TwitterX,200.11519,0.40772,-102.00439,-1.05699,230.05050,-120.98783,Q3,0.13666,1.12848,8.22123,1.34353,True,949.57377
4318,Tesla,198.45064,-0.01325,-95.11838,-1.04543,228.40299,-117.30181,AI,-0.15111,-0.42401,7.82638,-2.61295,True,944.69403
4319,Tesla,199.39253,-0.63124,-98.93910,-1.04351,229.34901,-122.40064,EBIT/Wh,1.72364,0.69633,10.91499,-3.31608,True,947.49312
4320,SpaceX,201.27270,0.95003,-96.29586,-1.04427,231.22486,-119.72220,Q2,0.35560,0.58618,12.33041,1.39991,True,958.21559
4321,TwitterX,201.18665,-0.48563,-102.62761,-1.05736,231.12263,-121.86357,Q2,-1.20076,0.69046,13.16791,-0.31994,True,954.61944
4322,SpaceX,198.87707,-0.52463,-100.26533,-1.05653,228.80976,-118.92965,AI,0.53522,-1.39828,12.74814,-3.57956,True,944.25270
4323,Tesla,200.90951,0.74886,-98.67373,-1.04096,230.86795,-122.78947,Q3,1.09925,0.47374,10.57948,-1.72400,True,955.21069
4324,SpaceX,201.03279,0.50242,-106.12265,-1.06292,230.95577,-122.80374,Q2,1.13581,-0.13807,11.21111,-5.19878,True,952.10261
4325,Tesla,199.04266,0.71750,-97.43251,-1.05726,228.97686,-118.29281,EBIT/Wh,-1.58664,1.62458,13.68573,2.01139,True,946.49704
4326,Tesla,200.61146,1.50357,-100.86122,-1.05751,230.54619,-119.72961,Q3,-1.09750,0.20018,11.01361,-1.84587,True,952.62666
4327,SpaceX,200.33637,-0.21380,-98.02800,-1.04624,230.28150,-121.73175,Q3,-0.25067,-1.56619,9.04997,2.40298,True,952.66786
4328,Tesla,201.66618,-0.40292,-97.38150,-1.04611,231.61703,-122.69305,Q2,-1.71621,2.55862,8.44947,-2.09861,True,959.64017
4329,SpaceX,199.68984,-0.10514,-97.95490,-1.04903,229.63235,-119.82628,EBIT/Wh,0.78772,0.36377,7.54959,1.26549,True,949.47176
4330,Tesla,199.93535,-0.97337,-111.40313,-1.05327,229.87604,-121.90622,EBIT/Wh,-0.39683,-0.58811,11.89367,-8.19811,True,943.97520
4331,SpaceX,199.75754,1.83021,-98.21631,-1.04590,229.70718,-121.63064,EBIT/Wh,-0.01670,1.72427,11.49903,5.89661,True,949.67957
4332,SpaceX,201.12328,-0.23745,-101.40739,-1.05890,231.05140,-119.19403,Q2,0.90708,-0.33170,14.17131,2.67894,True,954.91273
4333,Tesla,201.05818,0.09497,-105.26988,-1.05226,230.99917,-122.46993,Q2,0.06057,0.90521,12.87036,-5.26129,True,952.65596
4334,Tesla,198.98294,-0.62495,-98.61817,-1.04482,228.93642,-117.33967,AI,0.44958,-0.04458,11.05335,0.97514,True,945.60562
4335,SpaceX,199.40537,-1.48371,-100.36324,-1.04532,229.35574,-120.69125,EBIT/Wh,-0.55922,-0.40448,10.05043,-2.72595,True,946.84524
4336,TwitterX,199.20645,0.02455,-102.46092,-1.06263,229.12712,-119.46259,EBIT/Wh,-0.34598,-1.67709,11.24090,-1.52102,True,944.80180
4337,Tesla,199.09169,0.00118,-96.80122,-1.04542,229.04326,-119.78960,EBIT/Wh,-1.08744,0.38330,13.84263,1.84626,True,947.05783
4338,Tesla,201.01727,1.50140,-104.31973,-1.05214,230.95953,-121.02666,Q2,0.08205,-0.65141,13.07273,-1.81060,True,952.92649
4339,SpaceX,199.43112,1.81176,-103.57910,-1.06172,229.35331,-118.87195,EBIT/Wh,-1.10023,-0.54110,11.26482,3.54256,True,945.36603
4340,SpaceX,199.88018,-0.09664,-100.30349,-1.06743,229.79463,-119.77481,EBIT/Wh,-0.48356,0.45420,11.48580,-0.08403,True,949.24917
4341,SpaceX,201.19718,0.11682,-95.75199,-1.04529,231.14610,-123.51962,Q2,0.23593,-0.29999,11.46409,-2.21051,True,958.10990
4342,SpaceX,201.08586,-0.87970,-99.82912,-1.04353,231.03828,-122.17836,Q2,-0.26954,0.45778,6.63179,1.68173,True,955.51476
4343,Tesla,200.46229,0.38911,-99.52377,-1.04247,230.41890,-120.81931,Q3,-1.68570,-0.17168,12.00881,-1.06097,True,952.54955
4344,TwitterX,199.59685,0.42840,-97.19466,-1.05595,229.53020,-121.80140,EBIT/Wh,-0.79649,-0.28120,8.97888,-2.56795,True,949.38692
4345,Tesla,201.63987,-0.75043,-101.81106,-1.05575,231.57659,-124.03766,Q2,-0.82574,2.15532,10.76089,-4.14292,True,957.29384
4346,TwitterX,201.88676,-0.14782,-106.95516,-1.05933,231.81677,-125.35756,Q2,-1.80896,0.11693,13.98189,-0.99537,True,955.95621
4347,Tesla,201.02321,1.31389,-100.08867,-1.05070,230.96802,-121.15358,Q2,-1.16333,2.82086,13.50868,-3.25201,True,955.07169
4348,Tesla,198.37478,0.17581,-99.83202,-1.05023,228.31952,-120.39177,AI,0.15189,-0.60892,13.76361,-0.62552,True,941.95791
4349,SpaceX,199.96497,-1.30555,-101.42832,-1.07025,229.87222,-119.90225,EBIT/Wh,-0.20984,-0.14092,11.91931,0.82893,True,949.11071
4350,TwitterX,201.07817,0.92670,-105.50529,-1.05151,231.02275,-123.80198,Q2,1.51281,-2.09220,12.09972,-4.09531,True,952.63818
4351,TwitterX,201.16843,0.24187,-101.17678,-1.05104,231.11241,-121.28941,Q2,-0.31153,0.70213,14.30683,1.37363,True,955.25377
4352,SpaceX,202.07548,1.34209,-102.39133,-1.06541,231.99467,-122.17238,Q1,0.65809,0.06044,12.49117,2.16079,True,959.18172
4353,Tesla,199.99689,-0.42466,-105.61009,-1.04374,229.95250,-119.52159,EBIT/Wh,-1.42893,1.14692,12.04303,-3.71569,True,947.17943
4354,Tesla,199.18243,-0.13160,-102.20793,-1.05646,229.11730,-117.61551,EBIT/Wh,-0.65019,-0.82831,9.00385,-0.05684,True,944.80821
4355,Tesla,200.28824,-1.03296,-103.47215,-1.04951,230.23362,-120.35911,Q3,-0.96285,0.24864,12.92806,-5.43615,True,949.70514
4356,Tesla,199.24985,-0.37057,-96.72813,-1.04074,229.21014,-119.36958,EBIT/Wh,-0.99157,0.09698,9.47257,-1.01271,True,947.88517
4357,Tesla,199.97485,-0.25183,-101.98413,-1.05034,229.92077,-118.54049,EBIT/Wh,0.48300,0.87627,10.97698,2.44057,True,948.88219
4358,Tesla,200.78265,-0.97892,-102.48913,-1.04380,230.73769,-122.96219,Q3,-0.60040,0.00682,10.96890,-6.00997,True,952.66868
4359,SpaceX,200.70021,-0.59214,-103.91234,-1.05843,230.62865,-124.04971,Q3,-0.51096,1.41012,4.85108,1.52522,True,951.54490
4360,Tesla,200.98809,0.23482,-95.67069,-1.04739,230.93765,-121.11801,Q3,-0.49922,2.56646,11.25408,1.14697,True,957.10512
4361,TwitterX,198.52303,-0.19393,-97.45160,-1.05529,228.46124,-117.94387,AI,-0.23875,1.22845,9.75629,0.69983,True,943.88935
4362,SpaceX,198.71317,1.18369,-99.35391,-1.06180,228.63704,-118.63249,AI,0.36403,-0.58000,8.66014,6.58722,True,943.88888
4363,TwitterX,199.63378,0.13920,-94.63984,-1.05668,229.56569,-121.52611,EBIT/Wh,0.46954,-0.53890,8.59485,5.34937,True,950.84897
4364,TwitterX,198.95161,0.74679,-98.91573,-1.05993,228.87757,-120.67949,AI,0.04627,-0.23149,4.87742,9.46903,True,945.30021
4365,Tesla,200.23937,-0.63556,-104.27837,-1.04720,230.18832,-120.77514,Q3,2.77848,-0.66254,7.15046,-6.78735,True,949.05765
4366,Tesla,199.11765,-0.57588,-97.09005,-1.04347,229.07355,-122.34843,EBIT/Wh,-1.50205,-1.00883,11.66896,1.08326,True,947.04322
4367,SpaceX,201.04663,0.40010,-102.95714,-1.04591,230.99330,-121.70668,Q2,0.56282,0.92674,6.57558,-2.66788,True,953.75458
4368,SpaceX,199.13425,0.02882,-93.21820,-1.05556,229.06891,-118.45884,EBIT/Wh,-0.15568,0.34850,18.51712,9.31978,True,949.06215
4369,SpaceX,200.14950,0.53008,-104.92187,-1.05946,230.07895,-121.96900,Q3,0.75223,0.17122,10.63669,3.73175,True,948.28656
4370,TwitterX,200.00173,0.98993,-101.19350,-1.05710,229.93269,-123.30529,Q3,-1.79707,0.02141,9.90469,-3.35368,True,949.41189
4371,TwitterX,198.52157,-0.38942,-99.63972,-1.06034,228.44855,-120.49431,AI,-0.41912,0.31501,11.11830,-3.46075,True,942.78800
4372,Tesla,200.57547,0.16467,-104.70581,-1.05476,230.51400,-122.92114,Q3,-0.79403,0.04103,11.16372,0.15238,True,950.52444
4373,TwitterX,198.87558,-0.59012,-101.96992,-1.05652,228.80892,-121.04261,AI,0.20535,1.26971,10.86839,-7.72832,True,943.39292
4374,TwitterX,201.55754,0.41172,-101.13701,-1.05647,231.49108,-119.42693,Q2,-0.28867,-0.10723,8.91014,-5.61107,True,957.21917
4375,TwitterX,199.38288,0.93465,-98.71171,-1.05053,229.32669,-122.56490,EBIT/Wh,-2.45484,-0.33830,13.48072,2.47940,True,947.55855
4376,Tesla,199.41699,0.94328,-99.18319,-1.04620,229.36827,-120.17904,EBIT/Wh,-0.25796,1.18466,9.39015,-3.31602,True,947.49336
4377,TwitterX,200.13520,-0.09959,-100.67090,-1.06002,230.06090,-120.72233,Q3,1.07803,1.14489,12.46540,4.08094,True,950.34058
4378,SpaceX,198.40079,-0.98458,-99.58127,-1.04531,228.34866,-120.43069,AI,-1.11001,-0.04231,9.68258,8.93386,True,942.21330
4379,Tesla,199.60619,-0.01375,-102.57034,-1.04315,229.56198,-120.01902,EBIT/Wh,1.80209,0.88466,10.52240,0.86054,True,946.74579
4380,TwitterX,201.10028,0.75577,-98.03375,-1.04901,231.04791,-118.67481,Q2,3.65507,1.45334,12.75813,1.11616,True,956.48455
4381,Tesla,201.25482,0.26203,-99.78939,-1.05388,231.19477,-122.31239,Q2,-0.67711,-1.75690,8.57405,-1.08650,True,956.37943
4382,SpaceX,202.23294,1.95779,-105.56799,-1.06823,232.14646,-122.84114,Q1,-0.36983,-0.31317,14.43237,3.27113,True,958.38071
4383,SpaceX,198.30863,-1.20659,-98.01641,-1.06776,228.21976,-121.05060,AI,-0.50937,-0.33972,9.17510,1.18604,True,942.53494
4384,TwitterX,200.71308,-0.13508,-104.31987,-1.05461,230.65202,-120.37827,Q3,2.22354,0.89258,13.91357,-1.83915,True,951.40548
4385,Tesla,199.29357,-0.33420,-98.68282,-1.05154,229.23750,-120.49842,EBIT/Wh,1.05620,-1.88795,10.29526,1.05936,True,947.12644
4386,TwitterX,197.59066,-0.14290,-102.75571,-1.05050,227.53788,-119.21726,AI,-0.06226,-1.76570,16.28516,1.06037,True,936.57543
4387,SpaceX,200.57611,1.07347,-100.59660,-1.04523,230.52534,-119.85705,Q3,0.55996,-1.12980,11.28566,1.28622,True,952.58223
4388,TwitterX,198.75512,0.03410,-102.63694,-1.05483,228.69467,-119.77075,AI,-0.60537,1.50262,10.18221,-3.36827,True,942.45712
4389,Tesla,198.22701,-0.58936,-101.05641,-1.05364,228.16565,-117.06116,AI,-0.57048,1.17399,10.20212,-1.05935,True,940.60684
4390,SpaceX,200.39630,-0.36501,-101.35491,-1.06071,230.32198,-122.29148,Q3,0.07946,-1.13229,11.22093,9.61630,True,951.30402
4391,SpaceX,198.88277,0.27413,-100.20456,-1.06746,228.79445,-122.78015,AI,1.94148,-0.09351,9.12713,0.05572,True,944.31159
4392,Tesla,200.83713,0.60522,-104.54420,-1.04321,230.79223,-121.71288,Q3,-2.78277,1.71699,15.89507,-7.19761,True,951.91357
4393,SpaceX,200.36307,0.33684,-102.13076,-1.05481,230.29646,-121.93960,Q3,-0.25646,-0.90394,12.27353,2.91634,True,950.74997
4394,SpaceX,199.47463,0.98714,-98.39855,-1.06557,229.39240,-120.48600,EBIT/Wh,0.54659,0.68746,12.19593,-6.19764,True,948.17389
4395,TwitterX,199.24651,0.76832,-98.19246,-1.05624,229.18466,-121.39585,EBIT/Wh,-2.88567,-0.77272,10.84722,-1.67847,True,947.13633
4396,Tesla,200.04148,-0.62150,-92.24617,-1.04300,229.99692,-120.47592,Q3,-0.74756,-2.04244,11.83707,-1.80715,True,954.08431
4397,SpaceX,201.44527,-0.31495,-96.88075,-1.05129,231.38379,-123.07876,Q2,-1.75669,-0.40525,6.91413,8.13025,True,958.78598
4398,Tesla,199.07394,-0.81657,-102.48546,-1.04774,229.02280,-119.24707,EBIT/Wh,-0.69010,-1.37199,14.39441,-0.29921,True,944.12698
4399,TwitterX,200.97880,0.74344,-94.82571,-1.06281,230.89888,-124.26562,Q3,-1.70813,-0.68106,15.73388,0.24013,True,957.48115
4400,SpaceX,202.07865,-0.19163,-94.31173,-1.05823,232.00532,-121.30532,Q1,-0.13695,-0.01792,10.07825,-1.44452,True,963.23737
4401,TwitterX,199.59902,-0.34969,-98.82156,-1.05472,229.53853,-122.40304,EBIT/Wh,1.04308,0.72991,10.39200,3.53652,True,948.58430
4402,TwitterX,199.88707,0.83075,-98.93931,-1.05192,229.82829,-121.38587,EBIT/Wh,2.12963,1.54431,4.98689,-0.83535,True,949.96572
4403,Tesla,200.66605,0.81243,-100.08160,-1.04903,230.61379,-122.91463,Q3,2.35962,-0.98221,6.77983,-5.43124,True,953.28943
4404,TwitterX,201.35338,0.62001,-101.73870,-1.05442,231.28744,-121.26872,Q2,2.62619,1.70342,17.62372,-1.08887,True,955.89754
4405,SpaceX,200.45234,0.41789,-95.82026,-1.06098,230.37552,-123.80829,Q3,-0.72091,-0.09033,11.60393,3.03982,True,954.35159
4406,Tesla,200.10255,0.09842,-95.25314,-1.05016,230.04729,-121.63854,Q3,1.74358,-2.47274,8.06296,-4.41385,True,952.88620
4407,Tesla,199.86877,0.26957,-99.96538,-1.04483,229.82171,-122.31998,EBIT/Wh,0.76868,-0.84647,16.43074,-8.63195,True,949.36116
4408,SpaceX,199.20143,-1.68410,-95.67435,-1.04931,229.14530,-117.85017,EBIT/Wh,-0.93106,-0.34668,11.56023,-2.59673,True,948.16999
4409,TwitterX,200.40925,-0.15738,-98.80968,-1.05779,230.33702,-120.59906,Q3,-0.03866,0.79960,8.56792,-3.61949,True,952.64142
4410,SpaceX,199.94032,-0.33969,-91.35138,-1.06770,229.85530,-122.32651,EBIT/Wh,-0.05664,-1.92663,11.51068,-0.52061,True,954.02589
4411,TwitterX,199.88215,0.32841,-104.35507,-1.05181,229.82276,-120.33126,EBIT/Wh,-0.12014,0.01279,7.35498,0.70552,True,947.23321
4412,Tesla,199.44520,-0.06928,-93.78415,-1.05605,229.38169,-121.45740,EBIT/Wh,0.32624,-0.80027,8.29173,-7.39942,True,950.33392
4413,TwitterX,200.22748,0.54159,-100.05667,-1.05152,230.16998,-123.72473,Q3,0.78478,-2.60119,6.39711,5.16646,True,951.10905
4414,TwitterX,202.02380,0.28128,-102.39940,-1.05291,231.96471,-123.93782,Q1,0.99264,-0.55431,8.26167,8.23295,True,958.91932
4415,Tesla,201.63141,-1.05945,-100.93775,-1.04535,231.58476,-124.18918,Q2,0.12292,-0.73654,7.45994,-0.72627,True,957.68817
4416,TwitterX,199.53306,1.02397,-97.90736,-1.06057,229.45894,-122.36909,EBIT/Wh,1.62821,1.50152,11.71612,0.16254,True,948.71162
4417,SpaceX,199.67688,1.51417,-102.88395,-1.06587,229.59226,-120.67989,EBIT/Wh,0.29459,0.21034,12.64082,4.67853,True,946.94242
4418,TwitterX,198.87659,-0.32694,-102.55233,-1.05210,228.82039,-118.04092,AI,-0.76439,-0.93590,11.88247,3.19811,True,943.10676
4419,SpaceX,199.53099,-0.33122,-100.99181,-1.05393,229.46639,-120.16339,EBIT/Wh,-0.33054,0.10117,9.02934,5.17330,True,947.15906
4420,SpaceX,198.23714,0.89967,-103.26472,-1.04880,228.18113,-118.88955,AI,0.26373,-1.57520,9.90039,1.31832,True,939.55332
4421,TwitterX,200.80133,-0.80253,-96.73938,-1.04758,230.75341,-122.62731,Q3,-1.44082,-1.35684,10.33674,0.02821,True,955.63696
4422,Tesla,198.91496,-0.72587,-98.66103,-1.04645,228.86602,-120.31837,AI,1.02714,0.85373,11.64418,0.66921,True,945.24428
4423,SpaceX,199.57453,-0.89515,-98.51150,-1.06447,229.49610,-121.13206,EBIT/Wh,0.13672,-0.04340,17.78174,7.19836,True,948.61689
4424,Tesla,200.22703,-0.23746,-104.04722,-1.04893,230.17353,-122.52882,Q3,-1.28271,0.90796,7.72498,-3.45708,True,949.11156
4425,TwitterX,198.27556,-1.44851,-99.07043,-1.06205,228.19725,-120.05761,AI,-0.51690,-1.58151,14.13552,-0.11683,True,941.84257
4426,Tesla,199.50305,1.20873,-104.55952,-1.05351,229.44223,-121.84204,EBIT/Wh,0.00790,0.36244,9.24337,-0.30629,True,945.23550
4427,SpaceX,198.60679,-0.51356,-99.11553,-1.05522,228.53828,-117.38738,AI,-0.07318,0.91949,9.64863,7.07899,True,943.47616
4428,TwitterX,199.94227,-0.30412,-100.96261,-1.05345,229.87958,-117.86106,EBIT/Wh,-2.50963,-0.40275,14.79243,3.44947,True,949.23006
4429,SpaceX,200.79086,-0.36003,-99.23535,-1.06464,230.70715,-123.59514,Q3,0.74790,-0.07351,11.92589,4.40957,True,954.33662
4430,Tesla,198.65260,-0.76444,-103.48919,-1.04517,228.60635,-120.94558,AI,-0.37360,0.14253,8.91175,-3.07041,True,941.51841
4431,Tesla,199.24083,0.16346,-97.49365,-1.04513,229.19472,-119.72389,EBIT/Wh,-1.68961,1.23074,8.62484,2.98495,True,947.45731
4432,Tesla,199.23686,-0.87600,-108.18715,-1.04879,229.18454,-119.35668,EBIT/Wh,1.52697,1.51235,11.64325,-0.95600,True,942.09072
4433,TwitterX,200.27413,-0.61805,-102.13866,-1.05772,230.20489,-124.57851,Q3,-0.96957,0.25112,11.09254,-2.12779,True,950.30133
4434,Tesla,201.62404,-0.13541,-104.02045,-1.04758,231.57370,-121.64921,Q2,1.48280,0.15349,13.39568,-2.49993,True,956.10996
4435,Tesla,199.26193,-0.54224,-97.48279,-1.05000,229.20759,-120.23518,EBIT/Wh,-2.45240,-0.75763,4.29420,-5.33541,True,947.56824
4436,Tesla,199.80801,0.17128,-99.23424,-1.04196,229.76616,-121.67561,EBIT/Wh,0.94196,1.09601,7.76005,-6.60092,True,949.42294
4437,SpaceX,198.74892,0.66083,-101.26320,-1.05874,228.67885,-119.67506,AI,-1.00229,0.44925,10.16165,-5.06252,True,943.11300
4438,SpaceX,200.47086,0.04308,-100.19057,-1.05398,230.40484,-122.47767,Q3,-0.19023,-0.49055,12.37164,1.99817,True,952.25901
4439,SpaceX,199.41881,-1.65984,-96.85972,-1.04340,229.37112,-120.56059,EBIT/Wh,0.41435,0.41775,11.32925,-0.48270,True,948.66418
4440,Tesla,200.04455,0.18663,-105.02850,-1.04596,229.99719,-122.23068,Q3,0.80133,-1.43472,11.43769,0.06144,True,947.70850
4441,SpaceX,200.21393,-0.34678,-101.42443,-1.05686,230.14240,-122.08424,Q3,0.24002,-0.62460,7.31078,0.72303,True,950.35744
4442,Tesla,200.48024,-0.97366,-103.34099,-1.05401,230.41886,-123.19528,Q3,-1.97957,0.25623,10.28839,-3.55208,True,950.73072
4443,Tesla,200.52062,-0.14648,-105.14735,-1.04438,230.47423,-123.05559,Q3,-0.75403,-0.23122,5.20082,-6.89616,True,950.02941
4444,TwitterX,200.56600,-0.22022,-101.54790,-1.05860,230.49260,-121.70060,Q3,0.55833,1.51405,12.42016,0.02620,True,952.05603
4445,SpaceX,201.20478,0.46123,-98.13095,-1.06102,231.12792,-121.96506,Q2,-0.01766,-0.46181,7.19052,0.76027,True,956.95842
4446,TwitterX,200.53506,0.84134,-97.51343,-1.05630,230.46755,-122.58547,Q3,-0.73029,0.40899,5.22810,-5.72483,True,953.91857
4447,Tesla,199.79670,0.43903,-96.41818,-1.04899,229.74449,-121.09221,EBIT/Wh,0.21043,-0.16469,14.05170,-1.03245,True,950.77443
4448,SpaceX,200.73407,0.06650,-106.84364,-1.05936,230.66303,-121.22660,Q3,1.31154,0.04337,7.61818,-0.65402,True,950.24854
4449,SpaceX,201.88956,0.18790,-99.29770,-1.06990,231.79833,-124.80126,Q2,0.02816,-0.80091,10.43532,4.40747,True,959.79897
4450,TwitterX,199.49534,1.33337,-96.39213,-1.05587,229.43088,-118.04164,EBIT/Wh,1.81591,-0.19533,12.14398,-0.77568,True,949.28066
4451,Tesla,200.13053,-0.36205,-100.22450,-1.05526,230.06771,-122.80856,Q3,-0.83942,-0.87502,7.33573,-2.27631,True,950.54041
4452,Tesla,201.17861,-0.74616,-108.12726,-1.05215,231.11977,-121.23475,Q2,-0.64034,-1.21724,10.85557,4.09999,True,951.82942
4453,SpaceX,198.75730,0.01154,-98.60231,-1.04501,228.70509,-119.97777,AI,-0.00046,0.34758,6.62724,3.47788,True,944.48536
4454,SpaceX,199.74964,-0.10083,-96.10235,-1.05639,229.68325,-118.75569,EBIT/Wh,-0.89553,-0.69814,12.39162,7.11039,True,950.69701
4455,TwitterX,199.89371,0.63960,-100.83910,-1.05247,229.83578,-119.21396,EBIT/Wh,-0.14376,-0.69398,7.30014,-2.94915,True,949.04899
4456,Tesla,198.56978,-0.09999,-99.97053,-1.05831,228.50235,-119.29622,AI,0.74221,-0.99497,9.10278,-0.05829,True,942.86365
4457,SpaceX,201.04761,0.01384,-98.04736,-1.06716,230.96275,-122.86504,Q2,-0.54296,-0.39775,12.74328,-0.95167,True,956.21436
4458,SpaceX,198.84946,-0.23203,-102.05792,-1.04193,228.80491,-119.95911,AI,-0.19944,-0.68442,14.86936,-1.74180,True,943.21836
4459,SpaceX,199.68114,1.01016,-98.69055,-1.05128,229.61833,-119.42941,EBIT/Wh,-0.39179,0.23139,10.32456,0.88612,True,949.06045
4460,Tesla,199.52656,0.45281,-101.97927,-1.05094,229.47070,-124.24153,EBIT/Wh,-2.90133,1.78788,10.18878,-0.86530,True,946.64318
4461,SpaceX,198.68242,0.60768,-102.58457,-1.05260,228.61777,-118.79982,AI,0.15150,0.72901,10.63095,3.55509,True,942.11979
4462,SpaceX,200.10486,0.08239,-102.12888,-1.04952,230.04656,-122.02778,Q3,-0.30548,-0.10427,9.68223,-1.64203,True,949.45987
4463,SpaceX,198.44617,-0.37350,-98.25764,-1.05020,228.38929,-118.94674,AI,-0.62106,0.69902,8.70162,-1.78392,True,943.10205
4464,SpaceX,200.41564,0.42546,-98.80438,-1.06529,230.33276,-118.31990,Q3,-0.15665,0.58291,9.57180,-0.77433,True,952.67601
4465,TwitterX,198.86730,-0.79359,-96.42337,-1.05452,228.80734,-119.82015,AI,-0.41221,-0.98558,13.91966,-1.01623,True,946.12481
4466,TwitterX,199.60499,-0.33988,-101.92966,-1.05898,229.53333,-118.33629,EBIT/Wh,0.96601,-0.69017,15.01295,-1.96827,True,947.06010
4467,Tesla,199.83774,0.32494,-98.58538,-1.04527,229.78947,-121.29798,EBIT/Wh,0.30226,-1.80680,10.85445,2.29375,True,949.89602
4468,Tesla,200.82716,0.03949,-104.02281,-1.05300,230.76817,-122.84667,Q3,-1.13594,-0.58210,12.01303,-0.42393,True,952.12441
4469,Tesla,198.41419,-0.59804,-97.76827,-1.04912,228.36053,-118.62343,AI,-0.91227,0.86769,9.31664,-2.55738,True,943.18682
4470,Tesla,201.79371,1.70770,-101.97779,-1.05386,231.73370,-126.90420,Q2,0.85490,-0.76062,10.22610,-3.03402,True,957.97965
4471,Tesla,200.00621,0.53248,-103.77584,-1.05465,229.94527,-118.57472,Q3,-0.48607,-0.49664,9.91546,-4.37872,True,948.14311
4472,SpaceX,199.53096,1.69194,-104.98805,-1.04455,229.47939,-121.05566,EBIT/Wh,0.89325,-0.33226,9.95267,0.15716,True,945.16079
4473,TwitterX,199.38617,-0.06703,-97.85523,-1.04901,229.33617,-121.11883,EBIT/Wh,0.74354,3.41638,12.84174,2.80357,True,948.00325
4474,Tesla,201.08476,0.86366,-102.02494,-1.04401,231.04015,-121.31946,Q2,-1.00067,0.86241,9.05256,-1.88009,True,954.41134
4475,TwitterX,199.64747,-0.54578,-99.51837,-1.05449,229.58815,-120.83283,EBIT/Wh,-1.50882,-1.04567,8.01969,0.05814,True,948.47817
4476,SpaceX,199.74264,-0.38231,-100.10637,-1.04974,229.68695,-122.24986,EBIT/Wh,-0.37942,-0.74878,10.40387,6.24252,True,948.66002
4477,SpaceX,199.04915,0.11563,-101.73474,-1.05852,228.97968,-118.24439,EBIT/Wh,-0.47157,0.23847,12.21007,7.05992,True,944.37839
4478,Tesla,200.05855,0.75179,-102.20222,-1.04141,230.01653,-120.87339,Q3,1.81673,-1.07826,11.66055,-1.34063,True,949.19164
4479,SpaceX,201.45202,0.11195,-101.34520,-1.06294,231.37112,-121.88010,Q2,0.27216,0.11868,12.12424,-0.65473,True,956.58749
4480,SpaceX,199.86879,-0.54728,-98.32717,-1.05407,229.80224,-120.86130,EBIT/Wh,-0.03785,0.38118,9.92211,-2.77237,True,950.18036
4481,Tesla,199.96019,0.40671,-99.98304,-1.05254,229.90083,-121.31708,EBIT/Wh,-0.23392,0.97513,11.29718,-2.03770,True,949.80941
4482,SpaceX,197.39014,0.11826,-95.78415,-1.05863,227.31568,-118.50873,AI,-0.11531,-0.24384,8.72250,0.48297,True,939.05860
